claim_id,dataset,detector,seed_or_seed_aggregation,phase_rule,nominal_fpr_target,evaluation_unit,analysis_detail,metric,metric_definition,exact_numeric_value,value_unit,ci_lower_95,ci_upper_95,ci_method,ci_source_csv,ci_source_rows,source_csv,source_file,source_rows,corresponding_figure,evidence_status
E000928,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_14,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,1.4285714285714286,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,63,,exploratory
E000929,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_14,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,0.6857142857142857,fraction,,,,,,results/final_validation/canonical_results.csv,,63,,exploratory
E000930,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_14,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,1.3142857142857143,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,63,,exploratory
E000931,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.0037617172408651272,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000932,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.0006500380736586,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000933,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.00039258250005773273,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000934,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.009981545055860934,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000935,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.009331506982202333,fraction difference,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000936,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.009588962555803202,fraction difference,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000937,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,max_min_phase_ratio,Maximum divided by minimum of the three phase healthy row-FPRs.,25.42534385611447,ratio,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000938,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.18764510943980314,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000939,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,score_only_phase_balanced_accuracy,Balanced accuracy of phase classification using detector score alone.,0.49531208896752466,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000940,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.13043478260869565,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000941,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,0.30434782608695654,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000942,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.17391304347826086,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000943,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,0.5217391304347826,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000944,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,0.6086956521739131,fraction,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000945,DS02 discovery,isolation_forest,1,alt_rate,0.005,engine_15,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,6.739130434782608,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,64,,exploratory
E000946,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.005259597379898549,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000947,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.0010764347846734682,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000948,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.0020865043125317096,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000949,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.012160440002682944,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000950,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.011084005218009476,fraction difference,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000951,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.010073935690151234,fraction difference,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000952,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,max_min_phase_ratio,Maximum divided by minimum of the three phase healthy row-FPRs.,11.296959347492436,ratio,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000953,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.16889798108525053,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000954,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,score_only_phase_balanced_accuracy,Balanced accuracy of phase classification using detector score alone.,0.5009652792622273,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000955,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.27631578947368424,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000956,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,0.40789473684210525,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000957,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.27631578947368424,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000958,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,1.4078947368421053,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000959,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,0.7368421052631579,fraction,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000960,DS02 discovery,isolation_forest,1,alt_rate,0.005,pooled,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,6.421052631578948,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,65,,exploratory
E000961,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.009484027641041509,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000962,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.0011109781735518826,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000963,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.0021342299483730967,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000964,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.025081773065644034,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000965,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.02397079489209215,fraction difference,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000966,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.022947543117270937,fraction difference,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000967,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,max_min_phase_ratio,Maximum divided by minimum of the three phase healthy row-FPRs.,22.576296873102084,ratio,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000968,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.18895217685540266,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000969,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,score_only_phase_balanced_accuracy,Balanced accuracy of phase classification using detector score alone.,0.5172802236617117,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000970,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.7222222222222222,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000971,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,1.3333333333333333,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000972,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.5555555555555556,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000973,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,3.111111111111111,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000974,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,1.0,fraction,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
E000975,DS02 discovery,isolation_forest,1,alt_rate,0.01,engine_11,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,16.5,events per healthy flight,,,,,,results/final_validation/canonical_results.csv,,66,,exploratory
